area	company	pay
강서구	뚜레쥬르 강서수명산점	6300
종로구	디오브루잉㈜	7700
광진구	건대 더짝	6500
양천구	목동 황금해물찜	7000
송파구	커피베이 장지역점	6300
노원구	3pop PC Cafe	6100
용산구	GS25 이태원점	7000
종로구	지유가오카핫쵸메(JIYUGAOKA 8丁目)	6500
종로구	종각역 샤브오 (샐러드 뷔폐 &샤브)	7000
동대문구	전농동 로마루PC방	6100
강남구	락앤웍	7500
마포구	Thursday Party	7000
서초구	커핀그루나루 서초구청점	6100
성동구	와와	6500
강동구	맥도날드 서울둔촌DT점	7400
광진구	세븐일레븐 광장점	6100
노원구	와라와라노원점	6300
중구	코바코 신당점	6500
성동구	파리바게트 왕십리 무학점	6030
서초구	홍익스크린골프아카데미	7000
영등포구	펀비어킹 영등포구 영등포구청앞점	6500
종로구	맥쓰 MEXX  종로점	7500
강남구	스타일㈜	7000
도봉구	CU쌍문덕성점	6030
서초구	파리바게뜨 내곡지구점	6030
강동구	커핀그루나루	6200
서초구	아리스타 서초점	6030
마포구	참치동생	7000
마포구	GLT장학학원	7000
도봉구	누나홀닭 쌍문역점	6300
노원구	3pop(광운점)	6100
마포구	이영	30000
서대문구	로데오 진스	6030
마포구	광계토숯불바베큐	7300
성북구	파파존스피자 돈암점	7500
서대문구	홍제 로데오진	6030
강동구	짝태&노가리	7000
영등포구	더카페엔 여의도백화점	7000
서초구	파파존스피자방배점	7500
서대문구	로데오진	6030
동작구	롯데리아 노량진점	6030
영등포구	빨간모자피자여의도	7500
동대문구	카페 마로네 회기역점	6100
송파구	갤러리 PC신천본점	6500
용산구	cj 올리브영 아이파크몰점	6200
도봉구	북새통	6500
마포구	이디야	7000
강북구	맥도날드 미아역점	6800
용산구	㈜캘리스코 사보텐 용산점	7200
용산구	신마포갈매기 효창공원앞역점	6500
강동구	에이컷 스테이크 올림픽점	6700
용산구	㈜캘리스코 사보텐	7200
영등포구	투썸커피여의도cgv점	7240
서대문구	다사랑치킨	7500
광진구	gs25	6030
용산구	캘리스코 사보텐	6500
성북구	본도시락성신여대점	6500
강동구	아이센스 PC 길동	6100
용산구	㈜켈리스코 사보텐	7200
광진구	후쿠오카 함바그 건대점	6500
노원구	투썸플레이스 노원역점	6030
중구	엔테이블	7300
용산구	㈜캘리스코 사보텐	7200
강서구	㈜제이에스민트-롯데몰 김포공항점	6200
용산구	사보텐	7200
강북구	뉴욕핫도그앤 커피(수유점)	6500
성동구	GS25 옥수점	6500
성북구	베스킨라빈스	6030
서초구	지원스크린	7000
용산구	사보텐	7200
강서구	맥도날드	7500
용산구	사보텐	7200
강남구	애플짐 강남점	6100
강남구	세븐일레븐 대치본점	7000
마포구	쿠켄치킨 - 홍대점	7000
용산구	사보텐	7200
강남구	세븐일레븐	6100
마포구	미스터밥	6800
용산구	㈜캘리스코 사보텐	7200
광진구	코코이찌방야 건대스타시티점  평일 아르바	7240
중구	스무디킹 서울역사점	6030
중랑구	맥도날드	6030
강남구	퓨로쥬스	7000
마포구	㈜세븐일레븐	6030
강동구	엉터리생고기무한리필 길동점	6500
영등포구	맛.닭,꼬	6030
구로구	버거킹 구로점	7400
서초구	라임	7000
강서구	맥도날드 등촌점	7000
구로구	버거킹 구로점	7620
강남구	조스샌드위치	6300
성북구	세븐일레븐 월곡우남점	6030
성북구	세븐일레븐 월곡동덕여대점	6030
동대문구	세븐일레븐 동대문답십리점	6030
마포구	㈜BLNF/젤라리소 마포염리점	6100
종로구	플러스커피앤코	6400
강서구	이랜드파크/자연별곡	6030
강동구	바디팩토리24	6030
동대문구	GS25전농그린점	6030
송파구	월남선생 방이역점	6500
구로구	VQ창의미술퍼포먼스	12000
용산구	㈜캘리스코 사보텐	7200
영등포구	투썸커피여의도cgv점	7240
서대문구	다사랑치킨	7500
광진구	gs25	6030
용산구	캘리스코 사보텐	6500
성북구	본도시락성신여대점	6500
강동구	아이센스 PC 길동	6100
용산구	㈜켈리스코 사보텐	7200
광진구	후쿠오카 함바그 건대점	6500
노원구	투썸플레이스 노원역점	6030
중구	엔테이블	7300
용산구	㈜캘리스코 사보텐	7200
강서구	㈜제이에스민트-롯데몰 김포공항점	6200
용산구	사보텐	7200
강북구	뉴욕핫도그앤 커피(수유점)	6500
성동구	GS25 옥수점	6500
성북구	베스킨라빈스	6030
서초구	지원스크린	7000
용산구	사보텐	7200
강서구	맥도날드	7500
용산구	사보텐	7200
강남구	애플짐 강남점	6100
강남구	세븐일레븐 대치본점	7000
마포구	쿠켄치킨 - 홍대점	7000
용산구	사보텐	7200
강남구	세븐일레븐	6100
마포구	미스터밥	6800
용산구	㈜캘리스코 사보텐	7200
광진구	코코이찌방야 건대스타시티점  평일 아르바	7240
중구	스무디킹 서울역사점	6030
중랑구	맥도날드	6030
강남구	퓨로쥬스	7000
마포구	㈜세븐일레븐	6030
강동구	엉터리생고기무한리필 길동점	6500
영등포구	맛.닭,꼬	6030
구로구	버거킹 구로점	7400
서초구	라임	7000
강서구	맥도날드 등촌점	7000
구로구	버거킹 구로점	7620
강남구	조스샌드위치	6300
성북구	세븐일레븐 월곡우남점	6030
성북구	세븐일레븐 월곡동덕여대점	6030
동대문구	세븐일레븐 동대문답십리점	6030
마포구	㈜BLNF/젤라리소 마포염리점	6100
종로구	플러스커피앤코	6400
강서구	이랜드파크/자연별곡	6030
강동구	바디팩토리24	6030
동대문구	GS25전농그린점	6030
송파구	월남선생 방이역점	6500
구로구	VQ창의미술퍼포먼스	12000
서초구	파리바게트 까페 방배 까페 골목점	6030
성북구	풍년상회	7000
서대문구	데코르떼	6500
구로구	미스터피자 개봉오류점	7000
양천구	칠백식당	7500
관악구	이디야커피 서울대중앙점	6050
강서구	이랜드파크 자연별곡	6030
서대문구	세븐일레븐 연대기숙사점	6030
노원구	참치세상	6500
관악구	가마로강정녹두거리점	6500
구로구	아리스타 구로디지털 2호점	6100
동작구	서가앤쿡 이수점	6500
강동구	파리바게트 둔촌진흥점	6050
동대문구	삼팔강땡(휘경점)	6500
마포구	RADIO GARDEN	6500
서초구	달콤커피 양재점	6030
중랑구	마로니에호프	7000
동대문구	에비뉴엘노래방	6500
강동구	악쓰는하마	6500
동대문구	cafe satu	6030
마포구	파리바게트	6030
송파구	진스토리	6050
광진구	앤티앤스프레즐,건대점	6300
은평구	미샤 화장품 녹번점	6100
종로구	셰프의초밥	7000
마포구	Drink Box(드링크박스)	8000
서대문구	빈스빈스 충정로점	6700
광진구	더메이즈던전	6500
구로구	파리바게뜨	6030
중구	이디야	6030
강서구	서편제	6500
송파구	제일제면소 올림픽공원점	7240
마포구	뚜레쥬르마포아현점	6030
강남구	버거킹 대치점	6030
금천구	맥도날드 가산디지털역점	6030
은평구	피자몰 불광점	6030
서초구	두루두루	7500
강서구	BHC 양천향교역점	7500
동대문구	삼춘커피	10000
강남구	버거킹 대치점	6030
강남구	버거킹 대치점	6030
노원구	구워요치킨	7000
동작구	GS25 이수자이점	6030
동작구	쉼표	6100
노원구	봉구스밥버거(서울과학기술대점)	6100
영등포구	쓰리팝	6100
구로구	㈜에스트 코나야점	7000
구로구	베이크스토리	6030
은평구	㈜준영메디칼	6500
동작구	요란 상도약수터점	7000
서초구	이디야커피서울고교점	6030
광진구	해오름	6500
송파구	세븐일레븐	6030
서초구	맥도날드 서초뱅뱅점	6030
양천구	보리상회목동점	6500
은평구	탑학원	10000
노원구	미팅	6500
강남구	록키마운틴팩토리 삼성점	6100
성동구	파리바게뜨(왕십리역사)	6100
강동구	비바폴로 열매점	6100
관악구	딸기PC방	6200
금천구	GS25	6100
영등포구	스튜디오 오브제	70000
마포구	이디야커피 서교동점	6030
종로구	SOOSA 광화문점	7200
송파구	치맥집	8000
종로구	GS25 종로 관훈점	6030
용산구	달콤봉다리	6100
중구	1872포커스스크린골프	6500
영등포구	난장 포차카야	7000
서초구	이디야서초역점	6500
양천구	365플러스 신월금호점	6100
강동구	화이트엔젤	6100
종로구	우리마트(동대문점)	6500
송파구	GS25 잠실엘스점	6100
마포구	파리바게트 KCC웰츠점	6030
관악구	엘가커피 낙성대점	6200
관악구	쌈장	6500
서초구	La Callas 라칼라스	6500
강남구	강남 크림비어	6500
성북구	HTM한테크미디어㈜	10000
동작구	꿀꾸랄라	7000
강서구	화곡역 맛거리	7500
동작구	벤츠 bar	30000
구로구	스킨푸드 구로AK플라자	6300
관악구	불불이족발	6500
송파구	홍대 꼼보포차 신천 직영점	7500
영등포구	벤츠 bar	30000
강남구	청담이상(차병원점)	7000
중구	티원피시카페(약수점)	6300
마포구	노크	7500
용산구	Coffee TERMINI	7500
송파구	브라이트치과의원	10000
강북구	미아삼거리역점 파리바게트	6100
금천구	깜닭치킨	7000
강남구	맥도날드 강남점	6030
성동구	블리스저니	6500
도봉구	아이비스pc신도봉점	6500
중구	동국대학교 생활협동조합	6800
동작구	위드미전문건설회관점	6030
강남구	마마쥬스 강남점	6500
강북구	꽃집Beer	6100
강남구	봉구비어신사역점	7200
마포구	롯데리아 홍대점	6030
강서구	착한장어나라	6030
관악구	THEPC & CAFE(더PC방)	6800
송파구	gs25석촌호수	6300
영등포구	CJ 푸드월드 올리브 마켓 STAFF 모집/	7230
마포구	이탈리안 레스토랑 보나베띠 공덕역점	6030
서대문구	맘스터치 신촌점	6700
영등포구	미니스톱(신길)	6600
영등포구	여의도골프존	7500
은평구	야래향	8000
관악구	로이드신림점	6030
서초구	엔제리너스 사당역점	6030
구로구	신호탄(천왕점)	6100
강서구	돈오야	6100
서초구	카페1.618	6100
성북구	성북면사무소	6030
종로구	뉴욕핫도그	6100
강남구	푸드앤소울 주식회사	7000
종로구	할아버지돈가스	7100
강북구	수유점 맥도날드	6030
성동구	원더그릴(구76mile)	6500
강서구	그래그래 치킨펍	6500
송파구	세븐일레븐송파점	6030
강남구	Unknown Office (언노운 오피스)	7200
양천구	맥스존	6100
관악구	닭꼬치피었습니다	6500
마포구	정무관 초밥&참치	7500
강남구	㈜카페루카코리아	7320
영등포구	GS25 S신풍역점	6030
강남구	SOAN186	8000
종로구	뉴문	7000
강서구	곱창폭식	6500
서대문구	꽃잎 (펍&호프)	7000
광진구	주말야간세븐건대스타시티점	6500
서대문구	플러스24편의점	6030
서초구	강남역 키친수다	7500
마포구	어른이대공원	7000
강남구	파리바게트대치은마점	6030
금천구	파리바게뜨 독산점	6030
마포구	콩가루 홍대점	7000
송파구	버거킹 올림픽상가점	7500
송파구	버거킹 올림픽상가점	7500
송파구	버거킹 올림픽상가점	7500
송파구	버거킹 올림픽상가점	7500
서초구	파리바게트	6030
강동구	커피베이 강동구청점	6300
마포구	누사 (NUSA)	7000
영등포구	Jubilee chocolatier	6100
송파구	버거킹 올림픽상가점	7500
은평구	타임고릴라	6100
종로구	이랜드파크외식사업부/수사 광화문 D타워점	7200
마포구	굿피쉬(토프레소 서교점)	6030
양천구	목동 현대 백화점 스몰매직	6030
동대문구	마미스치킨	6500
관악구	wasso(와쏘)	6500
강서구	쿨럭(발산역점)	6100
강남구	85st coffee	7000
성북구	xeno PC	6500
강북구	청춘문방구 수유점	6100
송파구	호치킨 하우스	6500
종로구	판장	7000
송파구	㈜이랜드파크 외식사업부 리미니	6700
강서구	아쿠아pc방	6200
서초구	㈜커피빈코리아 강남역142호점	6030
송파구	롯데리아 송파삼전점	6030
서대문구	[공덕역주변]에스오일본사 직원식당	7590
서대문구	[신촌]연세대학교 학생식당	7590
성북구	도시포차	7000
은평구	한국맥도날드 연신내점	6030
영등포구	GS25	6600
구로구	르사이공 지밸리몰	7000
종로구	본죽	6100
광진구	7번가피자 구의점	7500
성동구	디초콜릿커피 서울숲점	6050
강남구	미니스톱	6500
금천구	빌리엔젤마리오아울렛	6200
성북구	오카이(okai)	6500
강남구	cafe collabo sandwich&coffee	6100
종로구	마루티샵	6500
중구	세븐일레븐	6030
동작구	㈜식의 보일드브로커리보라매점	6800
강남구	더 발렌티 청담	6500
송파구	이디야 가든파이브영관점	6100
관악구	칠성포차(사당점)	7000
강남구	코코이찌방야	7600
강남구	CU역삼시티점	6700
강남구	브라운돈까스	6100
성동구	장가(차이니즈레스토랑)	7000
영등포구	꼬륵 수제도시락	8000
광진구	제노PC방(현 7PC방)	6300
강서구	연합안전컨설팅㈜	10000
금천구	교촌치킨가산디지털점	8000
송파구	㈜레전드야구존	7500
은평구	맥도날드 구산점	8300
성북구	미니스톱  고대원룸점	6100
도봉구	애슐리	6030
강남구	NATA O BICA 가로수길점, 디저트 카페	6500
